商品名稱,選項,供應商,分類,商品貨號,商品條碼,商品原價,商品特價,實體店價格,會員價,銅級會員價,銀級會員價,金級會員價,批發商戶價,商品成本,預設倉庫,尖沙咀門市,網店倉庫【主庫存】,深水埗門市,HKTV 獨立庫存,庫存總量,總成本
ENVY Cowboy 牛仔內褲套裝,尺寸: L/XL,,,WD0000219,4890808222911,220.0,0.0,,0.0,0.0,0.0,0.0,0.0,72.19,3,1,0,0,0,4,288.76
Fun Factory Stronic G 衝擊抽插按摩棒 深紫色,,,,SA03925,4032498806044,1498.0,0.0,,0.0,0.0,0.0,0.0,820.0,741.0,0,1,0,0,0,1,741.0
Fun Factory Jazzie G點震動靜音防水按摩棒 粉紅色,,,,SA03463,4032498185361,289.0,0.0,,279.0,0.0,0.0,0.0,169.0,137.0,2,1,0,0,0,3,411.0
中西 Ladies Viaskin 0.03 超薄安全裝 6片裝,,,,,4547350855561,82.0,0.0,,0.0,0.0,0.0,0.0,0.0,39.0,14,2,0,0,0,16,624.0
Bijoux Indiscrets Instruments of Pleasure 緞帶束縛眼罩組合 橙色,,,,E26071,8437008002071,138.0,0.0,,0.0,0.0,0.0,0.0,0.0,45.45,2,1,0,0,0,3,136.35000000000002
Rends - USB 飛機杯加熱棒 2代,,,,M3178,4562271750498,88.0,0.0,,0.0,0.0,0.0,0.0,0.0,41.0,0,0,0,1,0,1,41.0
Rends Ona 超強力吸水布 2件裝,,,,TOY-3109060,4562271746194,75.0,0.0,,0.0,0.0,0.0,0.0,0.0,27.0,102,2,0,1,0,105,2835.0
Orgie Xtra Time Delay 延時精華液 15ml,,,,,5600298351218,248.0,228.0,,0.0,0.0,0.0,0.0,109.9,62.7,12,1,0,1,0,14,877.8
Orgie Tighten 私處緊緻凝膠 15ml,,,,,5600298351164,128.0,0.0,,0.0,0.0,0.0,0.0,68.0,46.6,9,1,0,1,0,11,512.6
Orgie Sexy Vibe High Voltage 跳動式高潮凝膠 15ml,,,,,5600298351126,228.0,208.0,,0.0,0.0,0.0,0.0,0.0,101.53,1,1,0,1,0,3,304.59000000000003
Orgie Intimus White 敏感提升私處美白霜 50ml,,,,,5600298351188,248.0,0.0,,0.0,0.0,0.0,0.0,138.0,105.0,11,2,0,1,0,14,1470.0
Magic eyes 純潔注意 處女宮 900g 飛機杯,,,,MGC-082,4571324241173,418.0,0.0,,398.0,0.0,0.0,0.0,0.0,138.36,2,0,0,0,0,2,276.72
Magic eyes 真實之口 仿口交型飛機杯,,,,MGC-054,4571324240879,398.0,348.0,,328.0,0.0,0.0,0.0,0.0,93.0,17,0,0,0,0,17,1581.0
Satisfyer Curvy 2+ 智能吸啜器,顏色: 白色 White,,,E31123,4061504001876,448.0,428.0,,0.0,0.0,0.0,0.0,0.0,185.14,0,1,0,3,3,7,1295.98
Satisfyer Curvy 2+ 智能吸啜器,顏色: 粉紅色 Pink,,,E31124,4061504001852,448.0,428.0,,0.0,0.0,0.0,0.0,0.0,185.14,1,1,0,0,0,2,370.28
Svakom Elva 無線遙控震動器 (紫色/粉紅色),顏色: 紫色,,,WD0001781,6959633124451,398.0,369.0,0.0,365.0,0.0,0.0,0.0,279.0,140.0,4,2,0,1,3,10,1400.0
Svakom Elva 無線遙控震動器 (紫色/粉紅色),顏色: 粉紅色,,,WD0001780,6959633111666,398.0,369.0,0.0,365.0,0.0,0.0,0.0,279.0,140.0,2,2,0,1,2,7,980.0
Intimina Lily Cup Compact 便攜摺疊式月經杯 Size A 細碼,,,,,7350022276116,288.0,0.0,,0.0,0.0,0.0,0.0,,117.0,3,1,0,1,0,5,585.0
Intimina Lily Cup Compact 便攜摺疊式月經杯 Size B 大碼,,,,,7350075020117,288.0,0.0,,0.0,0.0,0.0,0.0,229.0,117.0,8,1,0,1,0,10,1170.0
Intimina Lily Cup 月經杯 Size B 大碼,,,,,7350022276109,330.0,0.0,,0.0,0.0,0.0,0.0,0.0,165.0,4,0,0,0,0,4,660.0
Intimina Lily Cup 月經杯 Size A 細碼,,,,,7350022276093,330.0,0.0,,0.0,0.0,0.0,0.0,0.0,165.0,2,1,0,0,0,3,495.0
Ame arome 瘦腿油,,,,,36109813,138.0,0.0,,0.0,0.0,0.0,0.0,0.0,83.0,4,2,0,1,0,7,581.0
A-One SM 調教 W型穿戴式雙頭仿真陽具,,,,TOY-9909287,4573432993722,288.0,248.0,,0.0,0.0,0.0,0.0,138.0,86.49,2,0,0,0,0,2,172.98
SN-012 秘書俏佳人 黑色,,,,,56366572,108.0,0.0,,0.0,0.0,0.0,0.0,0.0,45.5,11,0,0,0,0,11,500.5
Satisfyer Sexy Secret 手機遙控內褲震動器,,,,E31470,4061504003351,438.0,398.0,,388.0,0.0,0.0,0.0,0.0,199.39,4,1,0,2,1,8,1595.12
Bijoux Indiscrets Maze Wide 手銬 黑色,,,,E28706,8436562011512,348.0,0.0,,0.0,0.0,0.0,0.0,0.0,170.62,2,1,0,0,0,3,511.86
Pillow Talk Racy 迷你G點按摩棒,顏色: 粉紅色 Pink,,,E30673,677613269164,438.0,398.0,,0.0,0.0,0.0,0.0,0.0,189.0,3,0,0,0,0,3,567.0
Pillow Talk Racy 迷你G點按摩棒,顏色: 粉藍色 Teal,,,E30673,677613269195,438.0,398.0,,0.0,0.0,0.0,0.0,0.0,189.0,2,1,0,0,0,3,567.0
Dona Let Me Kiss You Kissable 香薰按摩禮盒（3x30ml）,,,,E26856,796494406014,169.0,139.0,,0.0,0.0,0.0,0.0,0.0,55.0,5,1,0,0,0,6,330.0
ENVY 消防員內褲連吊帶,尺寸: M/L,,,E31091,4890808167649,220.0,0.0,,0.0,0.0,0.0,0.0,0.0,85.38,2,1,0,1,0,4,341.52
ENVY 消防員內褲連吊帶,尺寸: L/XL,,,E31090,4890808167632,220.0,0.0,,0.0,0.0,0.0,0.0,0.0,85.38,2,1,0,0,0,3,256.14
ENVY Doctor Love 性感醫生內衣套裝 M/L碼,,,,E31082,4890808222928,215.0,0.0,,0.0,0.0,0.0,0.0,0.0,95.92,3,2,0,1,0,6,575.52
PLAY & JOY 情趣口交液 30ml 士多啤梨風味,,,,PL185YV78,4710343100225,150.0,119.0,,0.0,0.0,0.0,0.0,0.0,68.21,10,1,0,1,0,12,818.52
PLAY & JOY 情趣口交液 30ml 水蜜桃風味,,,,PL185YV79,4710343100232,150.0,119.0,,0.0,0.0,0.0,0.0,0.0,65.93,10,1,0,1,0,12,791.1600000000001
NT-397 貴族蕾絲誘惑,,,,,10937137,198.0,135.0,,0.0,0.0,0.0,0.0,0.0,64.5,3,0,0,0,0,3,193.5
SN-097 蕾絲花邊吊襪帶 + 襪 白色,顏色: 絲襪,,,,98000184,88.0,0.0,,0.0,0.0,0.0,0.0,0.0,30.8,1,0,0,0,0,1,30.8
SN-097 蕾絲花邊吊襪帶 + 襪 白色,顏色: 網襪,,,,98000185,88.0,0.0,,0.0,0.0,0.0,0.0,0.0,30.8,4,0,0,0,0,4,123.2
Relove 私密胺基酸清潔凝露 2ml（散裝）,,,,RE991LH43,4712933170076,25.0,0.0,,0.0,0.0,0.0,0.0,0.0,9.0,53,0,0,0,0,53,477.0
Relove 緊依偎女性護理凝膠 1ml（散裝）,,,,RE166EQ85,4712933172315,45.0,0.0,,0.0,0.0,0.0,0.0,0.0,24.0,20,4,0,0,0,24,576.0
Relove 私密衣物蛋白酵素去漬抑菌手洗精 葡萄柚茉莉 優雅柔情 4ml (單片裝),,,,RE781VM99,4712933179079,25.0,0.0,,0.0,0.0,0.0,0.0,0.0,9.0,6,0,0,0,0,6,54.0
Relove 私密衣物蛋白酵素去漬抑菌手洗精 英國梨小蒼蘭 時尚代表 4ml (單片裝）,,,,RE825NC73,4712933179055,25.0,0.0,,0.0,0.0,0.0,0.0,0.0,9.0,16,0,0,0,0,16,144.0
Rends 防水床墊 (2張),,,,,4562271744619,78.0,0.0,,0.0,0.0,0.0,0.0,0.0,45.0,35,1,0,2,0,38,1710.0
Orgie Touro 男士勃起表現增強軟膏 15ml,,,,,5600298351225,180.0,165.0,,0.0,0.0,0.0,0.0,98.0,56.05,4,1,0,1,0,6,336.29999999999995
Svakom Mini Emma 智能模式 震動AV棒 紫色,,,,WD0001787,6959633100837,329.0,299.0,,0.0,0.0,0.0,0.0,0.0,187.0,0,0,0,1,1,2,374.0
蝴蝶結T-Back 黑色,,,,,70119249,89.0,69.0,,0.0,0.0,0.0,0.0,36.0,28.0,0,0,0,0,0,0,0.0
Ame arome 瘦身去水腫按摩油,,,,,01195621,138.0,0.0,,0.0,0.0,0.0,0.0,0.0,82.8,5,2,0,1,0,8,662.4
Sagami 相模究極 緊貼式 (第二代) 51mm 乳膠安全套 1 片裝,,,,2058,4974234101115,18.0,16.0,,0.0,0.0,0.0,0.0,0.0,5.89,0,0,0,0,0,0,0.0
SSI Japan 女性潮吹膠囊 熱感 3粒裝,,,,SSI-C006,4571136194285,230.0,218.0,,0.0,0.0,0.0,0.0,139.0,75.0,41,2,0,2,3,48,3600.0
Big Boy Delay Gel 男士延時凝膠,,,,E22561,8718546543494,318.0,298.0,,288.0,0.0,0.0,0.0,0.0,90.3,0,2,0,2,0,4,361.2
Cobeco Big Boy Golden XXL Erect Cream 勃起增強增大膏,,,,WD0000168,8718546543487,358.0,328.0,,0.0,0.0,0.0,0.0,,83.0,50,3,0,2,5,60,4980.0
iroha INTIMATE SHEET 私密護理濕紙巾 10片裝,,,,WD0000515,4560220558133,78.0,0.0,,0.0,0.0,0.0,0.0,0.0,38.0,0,2,0,1,0,3,114.0
岡本 Pure Margaret 熱感 (日本版) 12 片 乳膠安全套,,,,WD0002127,4547691801135,85.0,0.0,,0.0,0.0,0.0,0.0,48.0,29.0,24,0,0,0,2,26,754.0
岡本 Pure Margaret 加潤 (日本版) 12 片 乳膠安全套,,,,WD0002126,4547691801142,85.0,0.0,,0.0,0.0,0.0,0.0,48.0,29.0,23,2,0,0,5,30,870.0
LELO Sila 陰蒂聲波吸啜震動器,顏色: 粉紅色,,,,7350075028328,1318.0,0.0,,1228.0,0.0,0.0,0.0,850.0,523.8,1,1,0,0,1,3,1571.4
LELO Sila 陰蒂聲波吸啜震動器,顏色: 粉紫色,,,,7350075028243,1318.0,0.0,,1228.0,0.0,0.0,0.0,850.0,523.8,1,1,0,2,1,5,2619.0
LELO Sila 陰蒂聲波吸啜震動器,顏色: 水藍色,,,,7350075028236,1318.0,0.0,,1228.0,0.0,0.0,0.0,850.0,523.8,2,2,0,0,1,5,2619.0
Big Boy Golden Erect 男性持久增強丸 8粒,,,,E22563,8717344179607,328.0,268.0,,0.0,0.0,0.0,0.0,0.0,120.79,0,0,0,0,0,0,0.0
Cobeco Big Boy Golden XXL 男士增大丸 45粒,,,,WD0000169,8718546543500,388.0,340.0,,0.0,0.0,0.0,0.0,0.0,112.12,10,2,0,2,5,19,2130.28
SSI Japan docodemo 輕巧型充電式 內褲遙控震蛋 粉紅色 / 白色,顏色: 粉紅色,,,WOR-0030,4571361302714,330.0,248.0,,240.0,0.0,0.0,0.0,0.0,84.22,0,0,0,0,0,0,0.0
SSI Japan docodemo 輕巧型充電式 內褲遙控震蛋 粉紅色 / 白色,顏色: 白色,,,WOR-0029,4571361302707,330.0,248.0,,240.0,0.0,0.0,0.0,0.0,84.22,0,0,0,0,0,0,0.0
SN-121 貓妖套裝,款式: 不連毛毛棒+頭飾,,,,98000214,228.0,0.0,,0.0,0.0,0.0,0.0,0.0,83.2,4,0,0,0,0,4,332.8
SN-121 貓妖套裝,款式: 連毛毛棒+頭飾,,,,98000215,248.0,0.0,,0.0,0.0,0.0,0.0,0.0,85.0,1,0,0,0,0,1,85.0
Zumio S 高潮震震百力滋 仿指揉震動器,,,,,628110174246,1098.0,0.0,,0.0,0.0,0.0,0.0,0.0,638.02,0,1,0,0,0,1,638.02
Svakom Phoenix Neo 手機App遙控無線震蛋,,,,WD0001793 (dis),6959633155929,799.0,768.0,,0.0,0.0,0.0,0.0,0.0,318.0,0,0,0,0,1,1,318.0
Svakom Julie 無線後庭按摩器 紫色,,,,WD0001785,6959633162132,538.0,450.0,,0.0,0.0,0.0,0.0,0.0,238.0,1,1,0,0,1,3,714.0
Svakom Iris 柔軟可彎曲G點震動器 粉紅色,,,,WD0001784,6959633196564,538.0,0.0,,0.0,0.0,0.0,0.0,0.0,257.0,1,1,0,1,1,4,1028.0
Svakom Emma Neo 手機智能發熱震動棒 黑色,,,,WD0001782,6959633163238,868.0,688.0,,0.0,0.0,0.0,0.0,0.0,288.0,3,1,0,0,1,5,1440.0
T-BEST 菊MAX 後庭刺激凝膠 10g,,,,TBSP-047,4582593571649,268.0,188.0,,0.0,0.0,0.0,0.0,0.0,44.51,0,1,0,0,0,1,44.51
Fun Factory Bootie RIng 陰莖環連後庭塞 黑色,,,,FU274EB82,4032498254883,349.0,0.0,,0.0,0.0,0.0,0.0,0.0,175.0,5,0,0,0,0,5,875.0
Fun Factory Anal Bootie 黑色後庭塞 大碼,,,,FU583SZ37,4032498247083,299.0,0.0,,0.0,0.0,0.0,0.0,0.0,149.0,1,1,0,1,0,3,447.0
Intimateline Pretty Bum 修臀護理緊緻霜Bum Up Gel 75ml,,,,,8013388104606,268.0,0.0,,0.0,0.0,0.0,0.0,0.0,162.89,10,1,0,1,2,14,2280.46
Pillow Talk Flirty 迷你調情震動棒 淺藍色,,,,,677613266194,499.0,378.0,,0.0,0.0,0.0,0.0,0.0,156.0,3,1,0,1,0,5,780.0
Pillow Talk Flirty 迷你調情震動棒 粉紅色,,,,,677613266163,499.0,378.0,,0.0,0.0,0.0,0.0,0.0,156.0,3,1,0,1,0,5,780.0
Shunga Lovebath 日式情愛浸浴凝膠 火龍果味,,,,E24921,697309068017,288.0,268.0,,0.0,0.0,0.0,0.0,0.0,86.5,2,1,0,2,1,6,519.0
Shunga Lovebath 日式情愛浸浴凝膠 海洋誘惑,,,,E24920,697309068000,288.0,268.0,,0.0,0.0,0.0,0.0,0.0,86.5,1,0,0,0,1,2,173.0
Shunga Lovebath 日式情愛浸浴凝膠 誘人蓮花,,,,E24922,697309068024,288.0,268.0,,0.0,0.0,0.0,0.0,0.0,86.5,2,1,0,1,1,5,432.5
Je Joue Classic Bullet 經典子彈震動器 藍綠色,,,,E26067,5060170972083,598.0,520.0,,0.0,0.0,0.0,0.0,289.0,231.25,13,1,0,1,0,15,3468.75
Je Joue Classic Bullet 經典子彈震動器 紫色,,,,E26052,5060170971598,598.0,520.0,,0.0,0.0,0.0,0.0,289.0,231.25,13,1,0,5,0,19,4393.75
Je Joue Rabbit 兔耳震動器 藍綠色,,,,E26068,5060170972076,598.0,520.0,,0.0,0.0,0.0,0.0,289.0,231.32,10,1,0,1,0,12,2775.84
Je Joue G Spot BulletG點震動器 藍綠色,,,,E26069,5060170972069,598.0,566.0,,0.0,0.0,0.0,0.0,289.0,238.94,11,1,0,1,0,13,3106.22
Bijoux Indiscrets Blind Passion 激情蒙眼罩,,,,E21772,8437008001302,128.0,0.0,,0.0,0.0,0.0,0.0,0.0,30.55,3,0,0,1,0,4,122.2
Baci Strappy Garter Set Black M/L,,,,E29964,4890808199671,248.0,0.0,,0.0,0.0,0.0,0.0,0.0,99.83,1,0,0,0,0,1,99.83
Baci 迷你蕾絲寬鬆內衣 黑色 S/M,,,,E29963,4890808199510,258.0,0.0,,0.0,0.0,0.0,0.0,0.0,126.48,3,0,0,0,0,3,379.44
Obsessive Stewardess 空姐套裝 灰色 S/M碼,,,,E24017,5900308550496,398.0,0.0,,0.0,0.0,0.0,0.0,0.0,163.56,3,0,0,0,0,3,490.68
Baci At Your Service 法國女僕套裝,,,,E25254,4890808125007,278.0,0.0,,0.0,0.0,0.0,0.0,180.0,102.46,1,0,0,0,0,1,102.46
Baci Lace Love Slave 蕾絲SM內衣套裝,,,,E25242,4890808124260,328.0,298.0,,0.0,0.0,0.0,0.0,0.0,121.0,6,0,0,0,0,6,726.0
Baci Student Schoolgirl 女學生套裝,,,,E25222,4890808123355,298.0,0.0,,0.0,0.0,0.0,0.0,0.0,136.68,2,0,0,0,0,2,273.36
Baci Honor Roll 女學生套裝 黑色,,,,E25220,4890808123249,238.0,0.0,,0.0,0.0,0.0,0.0,0.0,94.0,1,0,0,0,0,1,94.0
Baci Catholic Schoolgirl 天主教會女學生套裝,,,,E25218,4890808123225,278.0,0.0,,0.0,0.0,0.0,0.0,0.0,110.92,2,0,0,0,0,2,221.84
Kama Sutra Getaway Kit 消遙遊隨身旅行包組合,,,,E21687,739122001205,350.0,0.0,,0.0,0.0,0.0,0.0,0.0,156.51,3,0,0,0,0,3,469.53
Ame arome 舒緩壓力複方精油,,,,,91418849,138.0,0.0,,0.0,0.0,0.0,0.0,0.0,95.0,3,6,0,2,0,11,1045.0
Ame arome 放鬆複方精油,,,,,67327683,158.0,0.0,,0.0,0.0,0.0,0.0,0.0,63.33,5,1,0,2,0,8,506.64
Ame arome 舒緩失眠複方精油,,,,,77436795,138.0,0.0,,0.0,0.0,0.0,0.0,0.0,82.8,3,1,0,2,0,6,496.79999999999995
Relove G7私密護理抑菌清爽噴霧 03 初戀莓果 15ml,,,,WD0001150,4712933174555,149.0,0.0,,0.0,0.0,0.0,0.0,0.0,74.5,8,1,0,1,1,11,819.5
Relove G7私密護理抑菌清爽噴霧 01 慾望玫瑰 15ml,,,,WD0001148,4712933175637,149.0,0.0,,0.0,0.0,0.0,0.0,0.0,74.5,7,1,0,1,1,10,745.0
JEX 魅力蝴蝶 大碼 55mm 乳膠安全套 6片裝,,,,1330,4973210030104,62.0,0.0,,0.0,0.0,0.0,0.0,0.0,24.51,0,1,0,2,0,3,73.53
Tamatoys 淫之呼吸！鬼滅之刃 竈門禰豆子口型飛機杯 (亀滅の八重歯),,,,TA586OS98,4589717865707,368.0,0.0,,0.0,0.0,0.0,0.0,280.0,190.0,-4,0,0,0,0,-4,-760.0
Foellie Eau de Ciel 百花香私密處香水 5ml,,,,,8809620750911,105.0,95.0,,0.0,0.0,0.0,0.0,0.0,40.5,6,2,0,1,0,9,364.5
SKYN ELITE 特薄 PI安全套 1片裝,,,,,97045766,16.0,0.0,,0.0,0.0,0.0,0.0,0.0,3.0,0,0,0,14,0,14,42.0
Ame arome 美胸香薰按摩油（胸部堅挺緊致配方）,,,,,86765554,198.0,0.0,,0.0,0.0,0.0,0.0,0.0,90.0,7,2,0,1,0,10,900.0
Fun Factory Volta 陰蒂按摩器 黑色,,,,SA04813,4032498806532,998.0,0.0,,928.0,0.0,0.0,0.0,0.0,499.0,3,1,0,0,0,4,1996.0
Orgie Xtra Hard 男士增硬凝露 50ml,,,,,5600298351201,250.0,220.0,,0.0,0.0,0.0,0.0,90.0,60.0,3,2,0,0,0,5,300.0
Orgie Time Lag Delay Spray 男士延時噴霧 25ml,,,,,5600298351478,298.0,208.0,,198.0,0.0,0.0,0.0,120.0,90.0,7,2,0,1,2,12,1080.0
Orgie She Spot 女士G點潮吹凝膠 15ml,,,,,5600298351492,240.0,0.0,,188.0,,,,100.0,75.0,10,2,0,2,4,18,1350.0
Orgie Sexy Vibe Liquid Vibrator 跳動式高潮凝膠 15ml,,,,,5600298351102,288.0,205.0,,0.0,0.0,0.0,0.0,120.0,81.2,5,2,0,1,0,8,649.6
Orgie Lube Tube Cool 冰感水性潤滑劑 150ml,,,,,5600298351072,118.0,0.0,,108.0,0.0,0.0,0.0,58.0,34.0,3,0,0,1,0,4,136.0
Fun Factory Cobra Libre II 男士震動自慰器,顏色: 黑色,,,,4032498001487,1088.0,999.0,,0.0,0.0,0.0,0.0,0.0,515.0,0,0,0,0,0,0,0.0
Fun Factory Cobra Libre II 男士震動自慰器,顏色: 深海藍色,,,FU288NL56,4032498807201,1088.0,888.0,,,,,,,464.0,1,0,0,0,0,1,464.0
中西 Men's Viaskin 680 凸點安全套 6片裝,,,,TOY-6009001,4547350855554,82.0,0.0,,0.0,0.0,0.0,0.0,0.0,39.0,3,0,0,0,0,3,117.0
SN-143 透視變態女僕,,,,,98000198,168.0,128.0,,0.0,0.0,0.0,0.0,0.0,50.4,0,0,0,0,0,0,0.0
SN-190 塑身馬甲裝,,,,,73035743,218.0,0.0,,0.0,0.0,0.0,0.0,0.0,65.4,0,0,0,0,0,0,0.0
Durex 杜蕾斯 Pleasure Me 凸點乳膠安全套 30片裝,,,,DU216QV49,9300631407881,240.0,228.0,,0.0,0.0,0.0,0.0,0.0,95.0,13,1,0,1,0,15,1425.0
Durex 杜蕾斯 超薄裝更薄型 10片裝 乳膠安全套,顏色: 新舊包裝交替,,,2695365,9300631166252,120.0,115.0,,0.0,0.0,0.0,0.0,0.0,55.0,15,2,0,2,0,19,1045.0
Trojan 戰神 密林 XL 加大碼 64/58mm 乳膠安全套 12片裝,,,,663,022600647140,128.0,0.0,,0.0,0.0,0.0,0.0,0.0,83.3,0,1,0,0,0,1,83.3
Feelztoys Anna 無線遙控震蛋 湖水綠色,,,,E27874,8717903272930,328.0,0.0,,0.0,0.0,0.0,0.0,0.0,135.48,2,0,0,0,0,2,270.96
Sensuva Think Clean Thoughts 抗菌玩具泡泡清潔劑 150ml,,,,E31156,855559007396,158.0,0.0,,0.0,0.0,0.0,0.0,110.0,52.83,8,1,0,1,0,10,528.3
System JO 有機天然水性潤滑劑 雲呢拿味,容量: 30ml,,,E25057,796494103845,62.0,0.0,,0.0,0.0,0.0,0.0,0.0,29.52,1,1,0,1,0,3,88.56
System JO 有機天然水性潤滑劑 雲呢拿味,容量: 120ml,,,E25017,796494403846,148.0,,,,,,,,59.52,3,1,0,0,0,4,238.08
System JO 有機天然水性潤滑劑 西瓜味,容量: 30ml,,,E25056,796494101193,62.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0,1,0,5,0.0
System JO 有機天然水性潤滑劑 西瓜味,容量: 60ml,,,E32408,796494201190,110.0,,,,,,,,0.0,4,1,0,0,0,5,0.0
System JO 有機天然水性潤滑劑 西瓜味,容量: 120ml,,,E25016,796494401194,148.0,,,,,,,,0.0,8,1,0,1,0,10,0.0
System JO 有機天然水性潤滑劑 士多啤梨味,容量: 30ml,,,WD0001838,796494101186,62.0,0.0,,0.0,0.0,0.0,0.0,0.0,29.5,3,1,0,1,0,5,147.5
System JO 有機天然水性潤滑劑 士多啤梨味,容量: 60ml,,,WD0001826,796494201183,99.0,,,,,,,,38.99,3,1,0,0,0,4,155.96
System JO 有機天然水性潤滑劑 士多啤梨味,容量: 120ml,,,WD0001837,796494401187,148.0,,,,,,,,59.5,17,1,0,1,0,19,1130.5
System JO 有機天然水性潤滑劑 白桃味,容量: 30ml,,,SY362DQ19,796494101261,62.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,7,2,0,1,0,10,0.0
System JO 有機天然水性潤滑劑 白桃味,容量: 120ml,,,SY362DQ29,796494401767,148.0,,,,,,,,0.0,10,1,0,1,0,12,0.0
System JO 有機天然水性潤滑劑 熱帶果味,容量: 30ml,,,SY423LW16,796494101216,62.0,0.0,,0.0,0.0,0.0,0.0,0.0,29.0,6,1,0,1,0,8,232.0
System JO 有機天然水性潤滑劑 熱帶果味,容量: 60ml,,,WD0001841,796494201213,110.0,,,,,,,,38.99,4,1,0,0,0,5,194.95
System JO 有機天然水性潤滑劑 熱帶果味,容量: 120ml,,,SY525MM19,796494401217,148.0,,,,,,,,59.0,2,1,0,0,0,3,177.0
System JO 有機天然水性潤滑劑 薄荷味,容量: 30ml,,,WD0001844,796494103838,62.0,0.0,,0.0,0.0,0.0,0.0,0.0,29.0,3,1,0,1,0,5,145.0
System JO 有機天然水性潤滑劑 薄荷味,容量: 120ml,,,WD0001843,796494403839,148.0,,,,,,,,59.0,3,1,0,0,0,4,236.0
System JO 有機天然水性潤滑劑 蘋果味,容量: 30ml,,,E25058,796494103852,62.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0,1,0,5,0.0
System JO 有機天然水性潤滑劑 蘋果味,容量: 120ml,,,E25018,796494403853,148.0,,,,,,,,0.0,5,1,0,1,0,7,0.0
System JO 有機天然水性潤滑劑 香蕉味,容量: 30ml,,,E25047,796494101230,62.0,0.0,,0.0,0.0,0.0,0.0,0.0,28.0,3,1,0,1,0,5,140.0
System JO 有機天然水性潤滑劑 香蕉味,容量: 120ml,,,E25310,796494401736,148.0,,,,,,,,58.0,5,1,0,0,0,6,348.0
Obsessive Miamor 睡袍&丁字褲 黑色 S/M,,,,E29325,5901688209745,458.0,0.0,,0.0,0.0,0.0,0.0,0.0,191.76,2,0,0,0,0,2,383.52
Dona Let Me Touch You 香薰按摩禮盒（3x30ml）,,,,E26855,796494406007,169.0,139.0,,0.0,0.0,0.0,0.0,0.0,55.0,0,1,0,0,0,1,55.0
Dona Scented Massage Oil 費洛蒙香味按摩油 誘罪春色 110ml,,,,E26839,796494405192,128.0,0.0,,0.0,0.0,0.0,0.0,0.0,42.26,3,1,0,0,0,4,169.04
Dona Scented Massage Oil 費洛蒙香味按摩油 香甜莓果 110ml,,,,E26837,796494405178,128.0,0.0,,0.0,0.0,0.0,0.0,0.0,42.26,5,1,0,1,0,7,295.82
Bijoux Indiscrets Maze Wide 頸圈 黑色,,,,E27625,8436562011116,398.0,0.0,,0.0,0.0,0.0,0.0,0.0,170.62,0,0,0,0,0,0,0.0
Bijoux Indiscrets Magnifique 奢華鞭子項鍊 銀色,,,,E27512,8436562010959,398.0,348.0,,0.0,0.0,0.0,0.0,0.0,138.4,2,1,0,0,0,3,415.20000000000005
Bijoux Indiscrets Shhh 蒙眼罩,,,,E21768,8437008001098,168.0,0.0,,0.0,0.0,0.0,0.0,0.0,58.75,6,1,0,1,0,8,470.0
Bijoux Indiscrets Magnifique 奢華挑逗吊墜 銀色,,,,E28449,8436562011802,398.0,348.0,,0.0,0.0,0.0,0.0,0.0,149.27,2,1,0,0,0,3,447.81000000000006
TENGA Aero 轉盤吸力控制飛機杯,顏色: 鈷藍環,,,3070,4570030972692,458.0,438.0,,0.0,0.0,0.0,0.0,0.0,221.05,3,1,0,1,0,5,1105.25
TENGA Aero 轉盤吸力控制飛機杯,顏色: 銀灰環,,,3069,4570030972685,458.0,438.0,,0.0,0.0,0.0,0.0,0.0,221.05,13,1,0,1,3,18,3978.9
A-One 穿戴式仿真陽具,,,,TOY-9909229,4573432991230,288.0,0.0,,280.0,0.0,0.0,0.0,188.0,86.49,1,1,0,0,0,2,172.98
Palm Power Pocket 迷你AV震動按摩棒,,,,PA112YF80,677613308283,298.0,0.0,,0.0,0.0,0.0,0.0,0.0,140.2,7,2,0,2,0,11,1542.1999999999998
SN-503 櫻花之戀,,,,,71801537,238.0,0.0,,0.0,0.0,0.0,0.0,0.0,50.0,6,0,0,0,0,6,300.0
SN-211 露背誘惑,,,,,98000226,269.0,0.0,,0.0,0.0,0.0,0.0,0.0,44.0,2,0,0,0,0,2,88.0
KMP PREMIUM HOLE 友田彩也香 女優名器飛機杯,,,,TOY-9001145,4582588267267,218.0,0.0,,188.0,0.0,0.0,0.0,0.0,65.0,2,0,0,0,0,2,130.0
NPG 名器の証明  零ZERO 相澤南 女優名器飛機杯,,,,NP921CZ41,4571165976326,688.0,598.0,,0.0,0.0,0.0,0.0,455.0,335.0,0,0,0,0,2,2,670.0
Svakom Mini Emma 智能模式 震動AV棒 粉紅色,,,,WD0001786,6959633100820,329.0,299.0,,0.0,0.0,0.0,0.0,0.0,187.0,4,1,0,1,1,7,1309.0
Svakom Alex Neo 智能APP互動式強力節拍飛機杯,,,,WD0001763 (dis),6959633111253,1298.0,1268.0,,0.0,0.0,0.0,0.0,0.0,498.0,2,1,0,1,1,5,2490.0
Orgie Touro XXXL 增大増硬凝膠 強效型 15 ml,,,,,5600298351638,338.0,298.0,,295.0,0.0,0.0,0.0,165.0,84.5,2,0,0,0,0,2,169.0
